Ticket #ID,Începând de la a câta piesa este linie?,Începând de la a câta piesă este Bingo?,Song 1,Song 2,Song 3,Song 4,Song 5,Song 6,Song 7,Song 8,Song 9
124,9,32,3. M-am îndrăgostit numai de ea,9. Iubirea schimbă tot,5. Nebun de alb,28. Secret discret,18. De unde vii la ora asta?,32. Vino la mine,19. Mă întreaba inima,21. Iubește-mă,24. Cele două cuvinte
125,17,35,5. Nebun de alb,27. Defectul tău sunt eu,7. Drumurile noastre,30. Dragostea rămâne,21. Iubește-mă,12. Cu un picior în rai,35. Doar cu tine,6. Fericirea are chipul tău,17. Inimi desenate
126,16,33,20. Pământul,15. Până vara viitoare,9. Iubirea schimbă tot,33. Ce e dragostea?,1. Cât de departe,27. Defectul tău sunt eu,21. Iubește-mă,16. Dansează amândoi,24. Cele două cuvinte
127,12,35,9. Iubirea schimbă tot,10. Să nu-mi iei niciodată dragostea,12. Cu un picior în rai,14. Pe aripi de vânt,35. Doar cu tine,2. Două mâini,20. Pământul,19. Mă întreaba inima,5. Nebun de alb
128,24,34,16. Dansează amândoi,34. Pentru că,2. Două mâini,29. În lipsa mea,3. M-am îndrăgostit numai de ea,30. Dragostea rămâne,4. Cum am ajuns să te iubesc,6. Fericirea are chipul tău,24. Cele două cuvinte
129,11,31,21. Iubește-mă,26. Mi-e sete de tine,27. Defectul tău sunt eu,31. Noapte caldă,25. Scapă-mă de ea,29. În lipsa mea,11. Noi simțim la fel,9. Iubirea schimbă tot,5. Nebun de alb
130,25,38,25. Scapă-mă de ea,2. Două mâini,28. Secret discret,24. Cele două cuvinte,26. Mi-e sete de tine,15. Până vara viitoare,17. Inimi desenate,"8. Cine, cine",38. Paraschivo
131,19,36,19. Mă întreaba inima,2. Două mâini,15. Până vara viitoare,1. Cât de departe,35. Doar cu tine,36. Dincolo de noi,23. Îndrăgostit (deși n-am vrut),5. Nebun de alb,31. Noapte caldă
132,26,37,34. Pentru că,5. Nebun de alb,32. Vino la mine,35. Doar cu tine,26. Mi-e sete de tine,22. Vals,37. Mai stai,7. Drumurile noastre,16. Dansează amândoi
133,16,37,16. Dansează amândoi,18. De unde vii la ora asta?,29. În lipsa mea,11. Noi simțim la fel,28. Secret discret,37. Mai stai,6. Fericirea are chipul tău,4. Cum am ajuns să te iubesc,33. Ce e dragostea?
134,26,33,23. Îndrăgostit (deși n-am vrut),13. Ochii ăia verzi,26. Mi-e sete de tine,32. Vino la mine,27. Defectul tău sunt eu,3. M-am îndrăgostit numai de ea,29. În lipsa mea,11. Noi simțim la fel,33. Ce e dragostea?
135,15,36,31. Noapte caldă,30. Dragostea rămâne,7. Drumurile noastre,36. Dincolo de noi,2. Două mâini,12. Cu un picior în rai,"8. Cine, cine",23. Îndrăgostit (deși n-am vrut),15. Până vara viitoare
136,20,33,16. Dansează amândoi,20. Pământul,17. Inimi desenate,29. În lipsa mea,25. Scapă-mă de ea,4. Cum am ajuns să te iubesc,5. Nebun de alb,28. Secret discret,33. Ce e dragostea?
137,24,38,27. Defectul tău sunt eu,5. Nebun de alb,25. Scapă-mă de ea,24. Cele două cuvinte,11. Noi simțim la fel,1. Cât de departe,18. De unde vii la ora asta?,28. Secret discret,38. Paraschivo
138,34,38,37. Mai stai,24. Cele două cuvinte,28. Secret discret,27. Defectul tău sunt eu,38. Paraschivo,10. Să nu-mi iei niciodată dragostea,19. Mă întreaba inima,30. Dragostea rămâne,34. Pentru că
139,5,37,17. Inimi desenate,10. Să nu-mi iei niciodată dragostea,32. Vino la mine,3. M-am îndrăgostit numai de ea,5. Nebun de alb,4. Cum am ajuns să te iubesc,37. Mai stai,31. Noapte caldă,28. Secret discret
140,17,38,5. Nebun de alb,38. Paraschivo,28. Secret discret,10. Să nu-mi iei niciodată dragostea,26. Mi-e sete de tine,6. Fericirea are chipul tău,17. Inimi desenate,19. Mă întreaba inima,24. Cele două cuvinte
141,30,36,13. Ochii ăia verzi,30. Dragostea rămâne,10. Să nu-mi iei niciodată dragostea,36. Dincolo de noi,14. Pe aripi de vânt,22. Vals,17. Inimi desenate,24. Cele două cuvinte,32. Vino la mine
142,22,37,1. Cât de departe,22. Vals,2. Două mâini,36. Dincolo de noi,30. Dragostea rămâne,33. Ce e dragostea?,25. Scapă-mă de ea,37. Mai stai,26. Mi-e sete de tine
143,15,38,25. Scapă-mă de ea,16. Dansează amândoi,2. Două mâini,4. Cum am ajuns să te iubesc,11. Noi simțim la fel,15. Până vara viitoare,24. Cele două cuvinte,38. Paraschivo,26. Mi-e sete de tine
144,29,36,35. Doar cu tine,4. Cum am ajuns să te iubesc,12. Cu un picior în rai,16. Dansează amândoi,36. Dincolo de noi,29. În lipsa mea,34. Pentru că,14. Pe aripi de vânt,19. Mă întreaba inima
145,18,35,12. Cu un picior în rai,2. Două mâini,18. De unde vii la ora asta?,11. Noi simțim la fel,14. Pe aripi de vânt,35. Doar cu tine,29. În lipsa mea,30. Dragostea rămâne,21. Iubește-mă
146,31,37,7. Drumurile noastre,37. Mai stai,33. Ce e dragostea?,6. Fericirea are chipul tău,"8. Cine, cine",31. Noapte caldă,35. Doar cu tine,3. M-am îndrăgostit numai de ea,2. Două mâini
147,20,32,15. Până vara viitoare,31. Noapte caldă,14. Pe aripi de vânt,28. Secret discret,16. Dansează amândoi,18. De unde vii la ora asta?,32. Vino la mine,13. Ochii ăia verzi,20. Pământul
148,23,36,28. Secret discret,27. Defectul tău sunt eu,23. Îndrăgostit (deși n-am vrut),30. Dragostea rămâne,15. Până vara viitoare,21. Iubește-mă,33. Ce e dragostea?,36. Dincolo de noi,11. Noi simțim la fel
149,13,34,4. Cum am ajuns să te iubesc,25. Scapă-mă de ea,13. Ochii ăia verzi,7. Drumurile noastre,34. Pentru că,1. Cât de departe,19. Mă întreaba inima,31. Noapte caldă,9. Iubirea schimbă tot
150,24,38,38. Paraschivo,28. Secret discret,20. Pământul,31. Noapte caldă,16. Dansează amândoi,24. Cele două cuvinte,29. În lipsa mea,32. Vino la mine,19. Mă întreaba inima
151,21,38,16. Dansează amândoi,21. Iubește-mă,10. Să nu-mi iei niciodată dragostea,31. Noapte caldă,32. Vino la mine,"8. Cine, cine",7. Drumurile noastre,36. Dincolo de noi,38. Paraschivo
152,14,34,26. Mi-e sete de tine,13. Ochii ăia verzi,34. Pentru că,33. Ce e dragostea?,6. Fericirea are chipul tău,28. Secret discret,27. Defectul tău sunt eu,14. Pe aripi de vânt,3. M-am îndrăgostit numai de ea
153,10,28,"8. Cine, cine",10. Să nu-mi iei niciodată dragostea,28. Secret discret,16. Dansează amândoi,4. Cum am ajuns să te iubesc,25. Scapă-mă de ea,14. Pe aripi de vânt,5. Nebun de alb,2. Două mâini
154,27,37,26. Mi-e sete de tine,1. Cât de departe,27. Defectul tău sunt eu,24. Cele două cuvinte,13. Ochii ăia verzi,29. În lipsa mea,37. Mai stai,32. Vino la mine,17. Inimi desenate
155,13,35,10. Să nu-mi iei niciodată dragostea,35. Doar cu tine,9. Iubirea schimbă tot,2. Două mâini,30. Dragostea rămâne,7. Drumurile noastre,20. Pământul,12. Cu un picior în rai,13. Ochii ăia verzi
156,22,38,22. Vals,17. Inimi desenate,20. Pământul,9. Iubirea schimbă tot,28. Secret discret,38. Paraschivo,27. Defectul tău sunt eu,4. Cum am ajuns să te iubesc,37. Mai stai
157,24,37,37. Mai stai,15. Până vara viitoare,9. Iubirea schimbă tot,32. Vino la mine,27. Defectul tău sunt eu,24. Cele două cuvinte,14. Pe aripi de vânt,29. În lipsa mea,13. Ochii ăia verzi
158,32,36,31. Noapte caldă,9. Iubirea schimbă tot,33. Ce e dragostea?,3. M-am îndrăgostit numai de ea,36. Dincolo de noi,4. Cum am ajuns să te iubesc,32. Vino la mine,19. Mă întreaba inima,17. Inimi desenate
159,23,38,37. Mai stai,1. Cât de departe,38. Paraschivo,28. Secret discret,14. Pe aripi de vânt,25. Scapă-mă de ea,20. Pământul,23. Îndrăgostit (deși n-am vrut),32. Vino la mine
160,25,32,29. În lipsa mea,28. Secret discret,10. Să nu-mi iei niciodată dragostea,16. Dansează amândoi,25. Scapă-mă de ea,3. M-am îndrăgostit numai de ea,27. Defectul tău sunt eu,30. Dragostea rămâne,32. Vino la mine
161,23,38,38. Paraschivo,3. M-am îndrăgostit numai de ea,11. Noi simțim la fel,13. Ochii ăia verzi,36. Dincolo de noi,34. Pentru că,21. Iubește-mă,"8. Cine, cine",23. Îndrăgostit (deși n-am vrut)
162,7,31,3. M-am îndrăgostit numai de ea,2. Două mâini,31. Noapte caldă,10. Să nu-mi iei niciodată dragostea,7. Drumurile noastre,9. Iubirea schimbă tot,28. Secret discret,5. Nebun de alb,26. Mi-e sete de tine
163,19,38,30. Dragostea rămâne,2. Două mâini,7. Drumurile noastre,13. Ochii ăia verzi,4. Cum am ajuns să te iubesc,19. Mă întreaba inima,15. Până vara viitoare,38. Paraschivo,28. Secret discret
164,20,37,37. Mai stai,1. Cât de departe,32. Vino la mine,10. Să nu-mi iei niciodată dragostea,16. Dansează amândoi,25. Scapă-mă de ea,7. Drumurile noastre,20. Pământul,34. Pentru că
165,20,34,34. Pentru că,9. Iubirea schimbă tot,23. Îndrăgostit (deși n-am vrut),22. Vals,29. În lipsa mea,13. Ochii ăia verzi,10. Să nu-mi iei niciodată dragostea,20. Pământul,6. Fericirea are chipul tău
166,10,35,9. Iubirea schimbă tot,10. Să nu-mi iei niciodată dragostea,3. M-am îndrăgostit numai de ea,16. Dansează amândoi,14. Pe aripi de vânt,35. Doar cu tine,11. Noi simțim la fel,2. Două mâini,12. Cu un picior în rai
167,11,25,18. De unde vii la ora asta?,4. Cum am ajuns să te iubesc,20. Pământul,22. Vals,3. M-am îndrăgostit numai de ea,25. Scapă-mă de ea,24. Cele două cuvinte,11. Noi simțim la fel,5. Nebun de alb
168,29,35,10. Să nu-mi iei niciodată dragostea,29. În lipsa mea,27. Defectul tău sunt eu,11. Noi simțim la fel,"8. Cine, cine",35. Doar cu tine,32. Vino la mine,12. Cu un picior în rai,33. Ce e dragostea?
169,10,36,22. Vals,34. Pentru că,19. Mă întreaba inima,10. Să nu-mi iei niciodată dragostea,5. Nebun de alb,2. Două mâini,35. Doar cu tine,36. Dincolo de noi,6. Fericirea are chipul tău
170,16,35,14. Pe aripi de vânt,35. Doar cu tine,32. Vino la mine,10. Să nu-mi iei niciodată dragostea,9. Iubirea schimbă tot,24. Cele două cuvinte,16. Dansează amândoi,21. Iubește-mă,28. Secret discret
171,24,36,2. Două mâini,24. Cele două cuvinte,13. Ochii ăia verzi,35. Doar cu tine,5. Nebun de alb,36. Dincolo de noi,7. Drumurile noastre,27. Defectul tău sunt eu,3. M-am îndrăgostit numai de ea
172,13,29,29. În lipsa mea,12. Cu un picior în rai,1. Cât de departe,10. Să nu-mi iei niciodată dragostea,13. Ochii ăia verzi,3. M-am îndrăgostit numai de ea,23. Îndrăgostit (deși n-am vrut),"8. Cine, cine",19. Mă întreaba inima
173,21,38,19. Mă întreaba inima,38. Paraschivo,7. Drumurile noastre,4. Cum am ajuns să te iubesc,22. Vals,35. Doar cu tine,21. Iubește-mă,32. Vino la mine,"8. Cine, cine"
174,19,35,18. De unde vii la ora asta?,12. Cu un picior în rai,35. Doar cu tine,19. Mă întreaba inima,26. Mi-e sete de tine,13. Ochii ăia verzi,4. Cum am ajuns să te iubesc,21. Iubește-mă,20. Pământul
175,18,28,18. De unde vii la ora asta?,6. Fericirea are chipul tău,24. Cele două cuvinte,7. Drumurile noastre,3. M-am îndrăgostit numai de ea,21. Iubește-mă,5. Nebun de alb,28. Secret discret,16. Dansează amândoi
176,27,36,12. Cu un picior în rai,13. Ochii ăia verzi,36. Dincolo de noi,28. Secret discret,4. Cum am ajuns să te iubesc,23. Îndrăgostit (deși n-am vrut),29. În lipsa mea,27. Defectul tău sunt eu,35. Doar cu tine
177,12,38,18. De unde vii la ora asta?,32. Vino la mine,38. Paraschivo,12. Cu un picior în rai,6. Fericirea are chipul tău,1. Cât de departe,37. Mai stai,11. Noi simțim la fel,35. Doar cu tine
178,11,23,22. Vals,17. Inimi desenate,18. De unde vii la ora asta?,"8. Cine, cine",23. Îndrăgostit (deși n-am vrut),21. Iubește-mă,1. Cât de departe,4. Cum am ajuns să te iubesc,11. Noi simțim la fel
179,21,33,15. Până vara viitoare,28. Secret discret,30. Dragostea rămâne,26. Mi-e sete de tine,33. Ce e dragostea?,23. Îndrăgostit (deși n-am vrut),21. Iubește-mă,14. Pe aripi de vânt,1. Cât de departe
180,20,37,26. Mi-e sete de tine,7. Drumurile noastre,17. Inimi desenate,21. Iubește-mă,20. Pământul,34. Pentru că,23. Îndrăgostit (deși n-am vrut),16. Dansează amândoi,37. Mai stai
181,19,35,3. M-am îndrăgostit numai de ea,11. Noi simțim la fel,19. Mă întreaba inima,29. În lipsa mea,35. Doar cu tine,27. Defectul tău sunt eu,1. Cât de departe,25. Scapă-mă de ea,4. Cum am ajuns să te iubesc
182,20,27,9. Iubirea schimbă tot,27. Defectul tău sunt eu,21. Iubește-mă,25. Scapă-mă de ea,5. Nebun de alb,"8. Cine, cine",20. Pământul,7. Drumurile noastre,18. De unde vii la ora asta?
183,18,30,10. Să nu-mi iei niciodată dragostea,27. Defectul tău sunt eu,18. De unde vii la ora asta?,30. Dragostea rămâne,22. Vals,6. Fericirea are chipul tău,4. Cum am ajuns să te iubesc,21. Iubește-mă,2. Două mâini
184,26,38,32. Vino la mine,"8. Cine, cine",31. Noapte caldă,28. Secret discret,26. Mi-e sete de tine,38. Paraschivo,34. Pentru că,21. Iubește-mă,24. Cele două cuvinte
185,26,38,22. Vals,34. Pentru că,9. Iubirea schimbă tot,12. Cu un picior în rai,19. Mă întreaba inima,26. Mi-e sete de tine,32. Vino la mine,15. Până vara viitoare,38. Paraschivo
186,22,38,34. Pentru că,3. M-am îndrăgostit numai de ea,17. Inimi desenate,4. Cum am ajuns să te iubesc,22. Vals,19. Mă întreaba inima,38. Paraschivo,6. Fericirea are chipul tău,31. Noapte caldă
187,27,36,23. Îndrăgostit (deși n-am vrut),2. Două mâini,36. Dincolo de noi,12. Cu un picior în rai,30. Dragostea rămâne,13. Ochii ăia verzi,27. Defectul tău sunt eu,10. Să nu-mi iei niciodată dragostea,16. Dansează amândoi
188,11,27,25. Scapă-mă de ea,2. Două mâini,4. Cum am ajuns să te iubesc,15. Până vara viitoare,11. Noi simțim la fel,23. Îndrăgostit (deși n-am vrut),27. Defectul tău sunt eu,6. Fericirea are chipul tău,12. Cu un picior în rai
189,28,32,21. Iubește-mă,22. Vals,29. În lipsa mea,32. Vino la mine,"8. Cine, cine",10. Să nu-mi iei niciodată dragostea,16. Dansează amândoi,28. Secret discret,4. Cum am ajuns să te iubesc
190,23,36,31. Noapte caldă,18. De unde vii la ora asta?,36. Dincolo de noi,29. În lipsa mea,1. Cât de departe,24. Cele două cuvinte,13. Ochii ăia verzi,23. Îndrăgostit (deși n-am vrut),12. Cu un picior în rai
191,10,31,17. Inimi desenate,7. Drumurile noastre,10. Să nu-mi iei niciodată dragostea,27. Defectul tău sunt eu,26. Mi-e sete de tine,9. Iubirea schimbă tot,31. Noapte caldă,21. Iubește-mă,1. Cât de departe
192,19,35,19. Mă întreaba inima,23. Îndrăgostit (deși n-am vrut),16. Dansează amândoi,"8. Cine, cine",6. Fericirea are chipul tău,35. Doar cu tine,18. De unde vii la ora asta?,22. Vals,11. Noi simțim la fel
193,31,38,32. Vino la mine,5. Nebun de alb,34. Pentru că,37. Mai stai,31. Noapte caldă,33. Ce e dragostea?,19. Mă întreaba inima,11. Noi simțim la fel,38. Paraschivo
194,25,36,10. Să nu-mi iei niciodată dragostea,34. Pentru că,"8. Cine, cine",32. Vino la mine,36. Dincolo de noi,25. Scapă-mă de ea,3. M-am îndrăgostit numai de ea,26. Mi-e sete de tine,13. Ochii ăia verzi
195,30,37,36. Dincolo de noi,19. Mă întreaba inima,16. Dansează amândoi,"8. Cine, cine",11. Noi simțim la fel,30. Dragostea rămâne,32. Vino la mine,37. Mai stai,24. Cele două cuvinte
196,10,32,32. Vino la mine,1. Cât de departe,26. Mi-e sete de tine,21. Iubește-mă,20. Pământul,15. Până vara viitoare,2. Două mâini,10. Să nu-mi iei niciodată dragostea,4. Cum am ajuns să te iubesc
197,17,30,20. Pământul,30. Dragostea rămâne,14. Pe aripi de vânt,9. Iubirea schimbă tot,15. Până vara viitoare,27. Defectul tău sunt eu,11. Noi simțim la fel,17. Inimi desenate,4. Cum am ajuns să te iubesc
198,29,34,1. Cât de departe,2. Două mâini,29. În lipsa mea,34. Pentru că,12. Cu un picior în rai,20. Pământul,11. Noi simțim la fel,33. Ce e dragostea?,23. Îndrăgostit (deși n-am vrut)
199,23,38,23. Îndrăgostit (deși n-am vrut),30. Dragostea rămâne,31. Noapte caldă,20. Pământul,15. Până vara viitoare,27. Defectul tău sunt eu,3. M-am îndrăgostit numai de ea,21. Iubește-mă,38. Paraschivo
200,10,38,4. Cum am ajuns să te iubesc,38. Paraschivo,13. Ochii ăia verzi,10. Să nu-mi iei niciodată dragostea,34. Pentru că,29. În lipsa mea,"8. Cine, cine",17. Inimi desenate,5. Nebun de alb
201,27,38,"8. Cine, cine",15. Până vara viitoare,38. Paraschivo,32. Vino la mine,24. Cele două cuvinte,5. Nebun de alb,6. Fericirea are chipul tău,27. Defectul tău sunt eu,16. Dansează amândoi
202,26,37,9. Iubirea schimbă tot,26. Mi-e sete de tine,19. Mă întreaba inima,32. Vino la mine,37. Mai stai,33. Ce e dragostea?,28. Secret discret,22. Vals,2. Două mâini
203,14,38,34. Pentru că,6. Fericirea are chipul tău,25. Scapă-mă de ea,13. Ochii ăia verzi,38. Paraschivo,35. Doar cu tine,7. Drumurile noastre,2. Două mâini,14. Pe aripi de vânt
204,13,36,28. Secret discret,7. Drumurile noastre,30. Dragostea rămâne,14. Pe aripi de vânt,3. M-am îndrăgostit numai de ea,11. Noi simțim la fel,23. Îndrăgostit (deși n-am vrut),13. Ochii ăia verzi,36. Dincolo de noi
205,20,26,6. Fericirea are chipul tău,26. Mi-e sete de tine,25. Scapă-mă de ea,20. Pământul,21. Iubește-mă,2. Două mâini,9. Iubirea schimbă tot,17. Inimi desenate,22. Vals
206,19,38,20. Pământul,11. Noi simțim la fel,30. Dragostea rămâne,7. Drumurile noastre,18. De unde vii la ora asta?,19. Mă întreaba inima,32. Vino la mine,38. Paraschivo,"8. Cine, cine"
207,27,37,29. În lipsa mea,25. Scapă-mă de ea,7. Drumurile noastre,12. Cu un picior în rai,36. Dincolo de noi,37. Mai stai,20. Pământul,27. Defectul tău sunt eu,15. Până vara viitoare
208,18,33,10. Să nu-mi iei niciodată dragostea,21. Iubește-mă,33. Ce e dragostea?,29. În lipsa mea,11. Noi simțim la fel,3. M-am îndrăgostit numai de ea,1. Cât de departe,2. Două mâini,18. De unde vii la ora asta?
209,10,36,1. Cât de departe,10. Să nu-mi iei niciodată dragostea,"8. Cine, cine",2. Două mâini,26. Mi-e sete de tine,36. Dincolo de noi,20. Pământul,34. Pentru că,14. Pe aripi de vânt
210,23,38,11. Noi simțim la fel,16. Dansează amândoi,23. Îndrăgostit (deși n-am vrut),3. M-am îndrăgostit numai de ea,38. Paraschivo,7. Drumurile noastre,29. În lipsa mea,9. Iubirea schimbă tot,34. Pentru că
211,4,38,33. Ce e dragostea?,10. Să nu-mi iei niciodată dragostea,1. Cât de departe,13. Ochii ăia verzi,2. Două mâini,4. Cum am ajuns să te iubesc,28. Secret discret,38. Paraschivo,3. M-am îndrăgostit numai de ea
212,10,37,7. Drumurile noastre,"8. Cine, cine",37. Mai stai,25. Scapă-mă de ea,21. Iubește-mă,13. Ochii ăia verzi,10. Să nu-mi iei niciodată dragostea,6. Fericirea are chipul tău,2. Două mâini
213,19,30,28. Secret discret,19. Mă întreaba inima,5. Nebun de alb,6. Fericirea are chipul tău,17. Inimi desenate,30. Dragostea rămâne,10. Să nu-mi iei niciodată dragostea,4. Cum am ajuns să te iubesc,20. Pământul
214,18,33,17. Inimi desenate,31. Noapte caldă,33. Ce e dragostea?,1. Cât de departe,25. Scapă-mă de ea,14. Pe aripi de vânt,18. De unde vii la ora asta?,4. Cum am ajuns să te iubesc,15. Până vara viitoare
215,23,38,38. Paraschivo,26. Mi-e sete de tine,12. Cu un picior în rai,15. Până vara viitoare,"8. Cine, cine",37. Mai stai,16. Dansează amândoi,11. Noi simțim la fel,23. Îndrăgostit (deși n-am vrut)
216,30,38,2. Două mâini,38. Paraschivo,15. Până vara viitoare,33. Ce e dragostea?,6. Fericirea are chipul tău,17. Inimi desenate,29. În lipsa mea,11. Noi simțim la fel,30. Dragostea rămâne
217,22,36,7. Drumurile noastre,11. Noi simțim la fel,22. Vals,26. Mi-e sete de tine,23. Îndrăgostit (deși n-am vrut),28. Secret discret,36. Dincolo de noi,33. Ce e dragostea?,4. Cum am ajuns să te iubesc
218,20,37,22. Vals,2. Două mâini,37. Mai stai,19. Mă întreaba inima,5. Nebun de alb,20. Pământul,36. Dincolo de noi,29. În lipsa mea,23. Îndrăgostit (deși n-am vrut)
219,20,26,24. Cele două cuvinte,25. Scapă-mă de ea,19. Mă întreaba inima,23. Îndrăgostit (deși n-am vrut),6. Fericirea are chipul tău,"8. Cine, cine",26. Mi-e sete de tine,13. Ochii ăia verzi,20. Pământul
220,16,33,33. Ce e dragostea?,22. Vals,29. În lipsa mea,5. Nebun de alb,12. Cu un picior în rai,16. Dansează amândoi,32. Vino la mine,24. Cele două cuvinte,9. Iubirea schimbă tot
221,23,27,19. Mă întreaba inima,"8. Cine, cine",23. Îndrăgostit (deși n-am vrut),10. Să nu-mi iei niciodată dragostea,25. Scapă-mă de ea,14. Pe aripi de vânt,24. Cele două cuvinte,27. Defectul tău sunt eu,9. Iubirea schimbă tot
222,14,37,5. Nebun de alb,16. Dansează amândoi,36. Dincolo de noi,14. Pe aripi de vânt,32. Vino la mine,20. Pământul,13. Ochii ăia verzi,18. De unde vii la ora asta?,37. Mai stai
223,26,37,11. Noi simțim la fel,37. Mai stai,14. Pe aripi de vânt,35. Doar cu tine,30. Dragostea rămâne,20. Pământul,9. Iubirea schimbă tot,18. De unde vii la ora asta?,26. Mi-e sete de tine
224,34,36,16. Dansează amândoi,34. Pentru că,22. Vals,35. Doar cu tine,15. Până vara viitoare,33. Ce e dragostea?,31. Noapte caldă,23. Îndrăgostit (deși n-am vrut),36. Dincolo de noi
225,16,35,6. Fericirea are chipul tău,12. Cu un picior în rai,22. Vals,16. Dansează amândoi,35. Doar cu tine,15. Până vara viitoare,"8. Cine, cine",34. Pentru că,20. Pământul
226,20,35,25. Scapă-mă de ea,24. Cele două cuvinte,30. Dragostea rămâne,"8. Cine, cine",20. Pământul,6. Fericirea are chipul tău,35. Doar cu tine,27. Defectul tău sunt eu,9. Iubirea schimbă tot
227,19,38,19. Mă întreaba inima,"8. Cine, cine",2. Două mâini,24. Cele două cuvinte,29. În lipsa mea,37. Mai stai,6. Fericirea are chipul tău,38. Paraschivo,18. De unde vii la ora asta?
228,15,38,38. Paraschivo,31. Noapte caldă,"8. Cine, cine",22. Vals,36. Dincolo de noi,15. Până vara viitoare,5. Nebun de alb,28. Secret discret,3. M-am îndrăgostit numai de ea
229,17,35,17. Inimi desenate,16. Dansează amândoi,1. Cât de departe,30. Dragostea rămâne,"8. Cine, cine",34. Pentru că,7. Drumurile noastre,28. Secret discret,35. Doar cu tine
230,10,35,17. Inimi desenate,21. Iubește-mă,6. Fericirea are chipul tău,7. Drumurile noastre,35. Doar cu tine,10. Să nu-mi iei niciodată dragostea,2. Două mâini,15. Până vara viitoare,5. Nebun de alb
231,31,38,"8. Cine, cine",38. Paraschivo,33. Ce e dragostea?,31. Noapte caldă,32. Vino la mine,13. Ochii ăia verzi,17. Inimi desenate,35. Doar cu tine,26. Mi-e sete de tine
232,17,34,17. Inimi desenate,13. Ochii ăia verzi,20. Pământul,10. Să nu-mi iei niciodată dragostea,26. Mi-e sete de tine,22. Vals,11. Noi simțim la fel,34. Pentru că,28. Secret discret
233,28,38,4. Cum am ajuns să te iubesc,38. Paraschivo,36. Dincolo de noi,20. Pământul,13. Ochii ăia verzi,37. Mai stai,28. Secret discret,18. De unde vii la ora asta?,2. Două mâini
234,20,33,33. Ce e dragostea?,26. Mi-e sete de tine,14. Pe aripi de vânt,27. Defectul tău sunt eu,31. Noapte caldă,22. Vals,4. Cum am ajuns să te iubesc,17. Inimi desenate,20. Pământul
235,26,34,15. Până vara viitoare,34. Pentru că,33. Ce e dragostea?,31. Noapte caldă,28. Secret discret,10. Să nu-mi iei niciodată dragostea,14. Pe aripi de vânt,26. Mi-e sete de tine,22. Vals
236,11,37,1. Cât de departe,14. Pe aripi de vânt,9. Iubirea schimbă tot,4. Cum am ajuns să te iubesc,23. Îndrăgostit (deși n-am vrut),29. În lipsa mea,11. Noi simțim la fel,37. Mai stai,27. Defectul tău sunt eu
237,17,23,23. Îndrăgostit (deși n-am vrut),2. Două mâini,6. Fericirea are chipul tău,17. Inimi desenate,12. Cu un picior în rai,7. Drumurile noastre,20. Pământul,19. Mă întreaba inima,18. De unde vii la ora asta?
238,31,38,35. Doar cu tine,38. Paraschivo,15. Până vara viitoare,6. Fericirea are chipul tău,21. Iubește-mă,34. Pentru că,31. Noapte caldă,"8. Cine, cine",7. Drumurile noastre
239,21,34,3. M-am îndrăgostit numai de ea,34. Pentru că,1. Cât de departe,5. Nebun de alb,12. Cu un picior în rai,21. Iubește-mă,28. Secret discret,19. Mă întreaba inima,20. Pământul
240,27,29,11. Noi simțim la fel,28. Secret discret,5. Nebun de alb,27. Defectul tău sunt eu,18. De unde vii la ora asta?,24. Cele două cuvinte,25. Scapă-mă de ea,2. Două mâini,29. În lipsa mea
241,27,35,21. Iubește-mă,27. Defectul tău sunt eu,1. Cât de departe,35. Doar cu tine,16. Dansează amândoi,10. Să nu-mi iei niciodată dragostea,6. Fericirea are chipul tău,18. De unde vii la ora asta?,30. Dragostea rămâne
242,32,36,36. Dincolo de noi,30. Dragostea rămâne,22. Vals,24. Cele două cuvinte,27. Defectul tău sunt eu,35. Doar cu tine,26. Mi-e sete de tine,32. Vino la mine,17. Inimi desenate
243,21,37,3. M-am îndrăgostit numai de ea,31. Noapte caldă,30. Dragostea rămâne,21. Iubește-mă,36. Dincolo de noi,19. Mă întreaba inima,4. Cum am ajuns să te iubesc,37. Mai stai,2. Două mâini
244,5,35,19. Mă întreaba inima,35. Doar cu tine,4. Cum am ajuns să te iubesc,3. M-am îndrăgostit numai de ea,5. Nebun de alb,1. Cât de departe,15. Până vara viitoare,2. Două mâini,31. Noapte caldă
245,22,33,12. Cu un picior în rai,11. Noi simțim la fel,32. Vino la mine,30. Dragostea rămâne,22. Vals,3. M-am îndrăgostit numai de ea,26. Mi-e sete de tine,13. Ochii ăia verzi,33. Ce e dragostea?
246,23,38,28. Secret discret,14. Pe aripi de vânt,26. Mi-e sete de tine,38. Paraschivo,11. Noi simțim la fel,25. Scapă-mă de ea,6. Fericirea are chipul tău,23. Îndrăgostit (deși n-am vrut),24. Cele două cuvinte
247,23,35,32. Vino la mine,20. Pământul,7. Drumurile noastre,1. Cât de departe,28. Secret discret,35. Doar cu tine,23. Îndrăgostit (deși n-am vrut),11. Noi simțim la fel,9. Iubirea schimbă tot
248,15,35,17. Inimi desenate,32. Vino la mine,22. Vals,4. Cum am ajuns să te iubesc,15. Până vara viitoare,1. Cât de departe,35. Doar cu tine,6. Fericirea are chipul tău,12. Cu un picior în rai
249,20,35,23. Îndrăgostit (deși n-am vrut),30. Dragostea rămâne,20. Pământul,25. Scapă-mă de ea,1. Cât de departe,17. Inimi desenate,35. Doar cu tine,27. Defectul tău sunt eu,7. Drumurile noastre
